doc_id,category,filename,title,title_removal_mode,removed_title_text,retained_first_line_body,sentence_count,avg_sentence_len,median_sentence_len
107,01_1情感生活,2016_12_13 屎尿淋在头上，你跟我说这是玩笑？ conv.txt,2016_12_13 屎尿淋在头上，你跟我说这是玩笑？,date_header_standalone_line,屎尿淋在头上，你跟我说这是玩笑？ 原创：咪蒙 咪蒙 2016-12-13,,100,31.74,26.0
108,01_1情感生活,2016_12_13 或许，我们都是校园霸凌的帮凶 conv.txt,2016_12_13 或许，我们都是校园霸凌的帮凶,date_header_standalone_line,或许，我们都是校园霸凌的帮凶 原创：咪蒙 咪蒙 2016-12-13,,100,25.14,22.5
109,01_1情感生活,2016_12_26 你看不上我？好巧，我也是 conv.txt,2016_12_26 你看不上我？好巧，我也是,date_header_standalone_line,你看不上我？好巧，我也是 原创：咪蒙 咪蒙 2016-12-26,,115,22.87,18.0
110,01_1情感生活,2016_12_28 我谈了一场见不得光的恋爱 conv.txt,2016_12_28 我谈了一场见不得光的恋爱,date_header_standalone_line,我谈了一场见不得光的恋爱 原创：咪蒙 咪蒙 2016-12-28,,88,26.08,22.0
111,01_1情感生活,2016_12_30 撩汉，我只靠碰瓷 conv.txt,2016_12_30 撩汉，我只靠碰瓷,date_header_standalone_line,撩汉，我只靠碰瓷 原创：黄经天+咪蒙 咪蒙 2016-12-30,,131,26.21,23.0
112,01_1情感生活,2017_01_04 冒昧地问一下，你有钱回家过年吗？ conv.txt,2017_01_04 冒昧地问一下，你有钱回家过年吗？,date_header_standalone_line,冒昧地问一下，你有钱回家过年吗？ 原创：咪蒙 咪蒙 2017-01-04,,65,32.38,27.0
113,01_1情感生活,2017_01_06 爱上一个人，所以一直一个人 conv.txt,2017_01_06 爱上一个人，所以一直一个人,date_header_standalone_line,爱上一个人，所以一直一个人 原创：张静思+咪蒙 咪蒙 2017-01-06,,130,24.18,22.5
114,01_1情感生活,2017_01_11 世界上只有一种男人，绝对不会出轨 conv.txt,2017_01_11 世界上只有一种男人，绝对不会出轨,date_header_standalone_line,世界上只有一种男人，绝对不会出轨 原创：咪蒙 咪蒙 2017-01-11,,122,24.52,20.0
115,01_1情感生活,2017_01_12 单身狗，你说虐不虐？虐不虐？虐不虐！！！ conv.txt,2017_01_12 单身狗，你说虐不虐？虐不虐？虐不虐！！！,date_header_standalone_line,单身狗，你说虐不虐？虐不虐？虐不虐！！！ 原创：咪蒙 咪蒙 2017-01-12,,66,23.94,20.5
116,01_1情感生活,2017_01_16 最好的婚姻，就是做彼此的脑残粉 conv.txt,2017_01_16 最好的婚姻，就是做彼此的脑残粉,date_header_standalone_line,最好的婚姻，就是做彼此的脑残粉 原创：咪蒙 咪蒙 2017-01-16,,75,30.64,25.0
117,01_1情感生活,2017_01_19 给我送外卖的，是个霸道总裁 conv.txt,2017_01_19 给我送外卖的，是个霸道总裁,date_header_standalone_line,给我送外卖的，是个霸道总裁 原创：咪蒙 咪蒙 2017-01-19,,77,22.71,21.0
118,01_1情感生活,2017_01_24 过年只能回婆家？醒醒吧，大清早亡了！ conv.txt,2017_01_24 过年只能回婆家？醒醒吧，大清早亡了！,date_header_standalone_line,过年只能回婆家？醒醒吧，大清早亡了！ 原创：咪蒙 咪蒙 2017-01-24,,91,25.74,23.0
119,01_1情感生活,2017_02_13 _他爱不爱我？_其实你心里有数 conv.txt,2017_02_13 _他爱不爱我？_其实你心里有数,date_header_standalone_line,“他爱不爱我？”其实你心里有数 原创：咪蒙 咪蒙 2017-02-13,,121,25.47,21.0
120,01_1情感生活,2017_02_21 我这么拼，是为了对我妈一掷千金！ conv.txt,2017_02_21 我这么拼，是为了对我妈一掷千金！,date_header_standalone_line,我这么拼，是为了对我妈一掷千金！ 原创：咪蒙 咪蒙 2017-02-21,,83,28.63,25.0
121,01_1情感生活,2017_02_24 南方人VS北方人：我们是如何相爱相杀的 conv.txt,2017_02_24 南方人VS北方人：我们是如何相爱相杀的,date_header_standalone_line,南方人VS北方人：我们是如何相爱相杀的 原创：咪蒙 咪蒙 2017-02-24,,94,21.28,22.0
122,01_1情感生活,2017_03_07 我最不想嫁的，是我爸那种男人 conv.txt,2017_03_07 我最不想嫁的，是我爸那种男人,date_header_standalone_line,我最不想嫁的，是我爸那种男人 原创：咪蒙 咪蒙 2017-03-07,,94,26.19,23.0
123,01_1情感生活,2017_03_08 职场女性：不敢嫁，不敢生 conv.txt,2017_03_08 职场女性：不敢嫁，不敢生,date_header_standalone_line,职场女性：不敢嫁，不敢生 原创：咪蒙 咪蒙 2017-03-08,,95,29.16,25.0
124,01_1情感生活,2017_03_22 有钱阔太的艰难生活 conv.txt,2017_03_22 有钱阔太的艰难生活,date_header_standalone_line,有钱阔太的艰难生活 原创：咪蒙 咪蒙 2017-03-22,,95,26.05,24.0
125,01_1情感生活,2017_03_24 慢慢爱上你，慢慢慢慢慢慢忘记你 conv.txt,2017_03_24 慢慢爱上你，慢慢慢慢慢慢忘记你,date_header_standalone_line,慢慢爱上你，慢慢慢慢慢慢忘记你 原创：张静思 咪蒙 2017-03-24,,117,23.18,20.0
126,01_1情感生活,2017_03_31 我爱你，只有日记本和死神知道 conv.txt,2017_03_31 我爱你，只有日记本和死神知道,date_header_standalone_line,我爱你，只有日记本和死神知道 原创：钟小钟 咪蒙 2017-03-31,,147,19.14,17.0
127,01_1情感生活,2017_04_06 你取悦自己的样子，真性感 conv.txt,2017_04_06 你取悦自己的样子，真性感,date_header_standalone_line,你取悦自己的样子，真性感 原创：咪蒙 咪蒙 2017-04-06,,79,25.9,25.0
128,01_1情感生活,2017_04_21 我拉二胡的时候最爱你 conv.txt,2017_04_21 我拉二胡的时候最爱你,date_header_standalone_line,我拉二胡的时候最爱你 原创：李野 咪蒙 2017-04-21,,147,21.29,19.0
129,01_1情感生活,2017_04_22 因为一个人，我单身了25年 conv.txt,2017_04_22 因为一个人，我单身了25年,date_header_standalone_line,因为一个人，我单身了25年 原创：咪蒙 咪蒙 2017-04-22,,76,32.5,26.0
130,01_1情感生活,2017_05_02 _谁不是一边热爱生活，一边又不想活了呢_ conv.txt,2017_05_02 _谁不是一边热爱生活，一边又不想活了呢_,date_header_standalone_line,“谁不是一边热爱生活，一边又不想活了呢” 原创：咪蒙 咪蒙 2017-05-02,,100,28.03,25.0
131,01_1情感生活,2017_05_09 没化妆，没洗头那天，我遇到了前男友…… conv.txt,2017_05_09 没化妆，没洗头那天，我遇到了前男友……,date_header_standalone_line,没化妆，没洗头那天，我遇到了前男友…… 原创：咪蒙 咪蒙 2017-05-09,,74,32.07,30.5
132,01_1情感生活,2017_05_25 _嗯_和_哦_杀死了我们的爱情 conv.txt,2017_05_25 _嗯_和_哦_杀死了我们的爱情,date_header_standalone_line,“嗯”和“哦”杀死了我们的爱情 原创：咪蒙 咪蒙 2017-05-25,,102,22.46,21.0
133,01_1情感生活,2017_05_31 她终于嫁给了年薪百万的老公，然后呢？ conv.txt,2017_05_31 她终于嫁给了年薪百万的老公，然后呢？,date_header_standalone_line,她终于嫁给了年薪百万的老公，然后呢？ 原创：咪蒙 咪蒙 2017-05-31,,71,27.93,25.0
135,01_1情感生活,2017_07_05 宋仲基&宋慧乔：对于一见钟情这件事，我该道歉，还是结婚？ conv.txt,2017_07_05 宋仲基&宋慧乔：对于一见钟情这件事，我该道歉，还是结婚？,date_header_standalone_line,宋仲基&宋慧乔：对于一见钟情这件事，我该道歉，还是结婚？ 原创：咪蒙 咪蒙 2017-07-05,,126,22.43,21.0
136,01_1情感生活,2017_07_06 看过你爱弟弟的样子，才知道你从没爱过我 conv.txt,2017_07_06 看过你爱弟弟的样子，才知道你从没爱过我,date_header_standalone_line,看过你爱弟弟的样子，才知道你从没爱过我 原创：咪蒙 咪蒙 2017-07-06,,138,23.37,20.0
137,01_1情感生活,2017_07_08 你想和咪蒙____吗？ conv.txt,2017_07_08 你想和咪蒙____吗？,date_header_standalone_line,你想和咪蒙____吗？ 原创：咪蒙 咪蒙 2017-07-08,,70,23.67,19.5
138,01_1情感生活,2017_07_08 我结婚了，有人送了10万块的大红包…… conv.txt,2017_07_08 我结婚了，有人送了10万块的大红包……,date_header_standalone_line,我结婚了，有人送了10万块的大红包…… 原创：咪蒙 咪蒙 2017-07-08,,117,26.15,19.0
139,01_1情感生活,2017_07_10 如果那天我没洗澡，结果可能会不一样 conv.txt,2017_07_10 如果那天我没洗澡，结果可能会不一样,date_header_standalone_line,如果那天我没洗澡，结果可能会不一样 原创：咪蒙 咪蒙 2017-07-10,,101,30.07,23.0
140,01_1情感生活,2017_07_11 《我的前半生》：你敢抢我老公，我就敢拱手相让！ conv.txt,2017_07_11 《我的前半生》：你敢抢我老公，我就敢拱手相让！,date_header_standalone_line,《我的前半生》：你敢抢我老公，我就敢拱手相让！ 原创：咪蒙 咪蒙 2017-07-11,,107,22.48,22.0
141,01_1情感生活,2017_07_13 原来婚姻，就是我们背对背玩手机 conv.txt,2017_07_13 原来婚姻，就是我们背对背玩手机,date_header_standalone_line,原来婚姻，就是我们背对背玩手机 原创：咪蒙 咪蒙 2017-07-13,,107,22.64,21.0
142,01_1情感生活,2017_07_14 在所有的花言巧语里，我最喜欢你 conv.txt,2017_07_14 在所有的花言巧语里，我最喜欢你,date_header_standalone_line,在所有的花言巧语里，我最喜欢你 原创：黄经天 咪蒙 2017-07-14,,121,23.1,22.0
143,01_1情感生活,2017_07_21 _我曾爱过你，想想就心酸_ conv.txt,2017_07_21 _我曾爱过你，想想就心酸_,date_header_with_inline_body,“我曾爱过你，想想就心酸” 原创：吉跳+邹蛋蛋 咪蒙 2017-07-21,据说，99%的人都希望自己有一种特异功能，能够随意进入别人的房间。 比如男神或女神的房间。 但是，真实生活中，只有0.0001%的人可以做到。,127,22.73,21.0
144,01_1情感生活,2017_07_25 早知道分手这么爽，我早就分手了! conv.txt,2017_07_25 早知道分手这么爽，我早就分手了!,date_header_with_inline_body,早知道分手这么爽，我早就分手了! 原创：咪蒙 咪蒙 2017-07-25,01遇到一个跟自己同名的人，很尴尬。 遇到一个跟自己同名的小三，更尴尬。,106,24.34,18.0
145,01_1情感生活,2017_07_26 现在撩汉能成功，全靠当年3分钟 conv.txt,2017_07_26 现在撩汉能成功，全靠当年3分钟,date_header_with_inline_body,现在撩汉能成功，全靠当年3分钟 原创：咪蒙 咪蒙 2017-07-26,01你做过什么三分钟热度的事？ 我在公司群抛出这个问题，我擦，大家都炸了。 有人想学吉他，学了半年，终于学会了弹奏一首世界名曲，《两只老虎》。,75,29.32,24.0
146,01_1情感生活,2017_07_28 _轻点，没看我女人在睡觉吗！_ conv.txt,2017_07_28 _轻点，没看我女人在睡觉吗！_,date_header_with_inline_body,“轻点，没看我女人在睡觉吗！” 原创：大志 咪蒙 2017-07-28,BY:lost7,101,24.06,21.0
147,01_1情感生活,2017_08_02 如果爱情有形状，那一定是婚纱照的模样 conv.txt,2017_08_02 如果爱情有形状，那一定是婚纱照的模样,date_header_with_inline_body,如果爱情有形状，那一定是婚纱照的模样 原创：咪蒙 咪蒙 2017-08-02,有一件事，是我们爱到情浓时，一定会去做的。 这件事发生的地点很多。 可以在酒店，可以在家里，甚至可以在小树林…… 做这件事的时候，两个人的姿势越多越好，尺度越大越有意思…… 咳咳，大家不要想歪了，我说的是拍婚纱照啊！,40,38.38,33.5
148,01_1情感生活,2017_08_03 谁再骂颜狗肤浅，我就要掏出这篇文章了 conv.txt,2017_08_03 谁再骂颜狗肤浅，我就要掏出这篇文章了,date_header_with_inline_body,谁再骂颜狗肤浅，我就要掏出这篇文章了 原创：咪蒙 咪蒙 2017-08-03,身边不少妹子从没谈过恋爱，问她们为什么，她们都说，很简单啊，四个字，“人丑、颜狗”。 就是传说中的“谁也看不上，谁也看不上”的状态吧。 她们最常听到的批判就是，你长得不怎么样，凭什么还要找帅的？,75,31.36,26.0
149,01_1情感生活,2017_08_11 老婆想要很多很多爱，我却只能给她很多很多钱 conv.txt,2017_08_11 老婆想要很多很多爱，我却只能给她很多很多钱,date_header_with_inline_body,老婆想要很多很多爱，我却只能给她很多很多钱 原创：黄经天 咪蒙 2017-08-11,BYlost7BYlost7你人生最黑暗的日子，是什么时候？ 对我而言，是现在。 我老婆死了，我很难过。,146,19.05,16.5
150,01_1情感生活,2017_08_15 人生要集齐七个渣男才能召唤真爱 conv.txt,2017_08_15 人生要集齐七个渣男才能召唤真爱,date_header_with_inline_body,人生要集齐七个渣男才能召唤真爱 原创：咪蒙 咪蒙 2017-08-15,每一次真心话大冒险都会刷新一次三观。 前段时间公司玩真心话，我第一次知道，公司很不起眼的实习生是一个超级富二代，家里的资产随时可以买下我们公 司；,88,27.92,23.5
151,01_1情感生活,2017_08_15 给不了你结婚证，那就给你房产证吧！ conv.txt,2017_08_15 给不了你结婚证，那就给你房产证吧！,date_header_with_inline_body,给不了你结婚证，那就给你房产证吧！ 原创：明日树 咪蒙 2017-08-15,曾经在知乎上看到有人问：为什么很多男人喜欢啪啪啪的时候让对方叫他爸爸？ 我没听到啪啪啪，却见到了现场喊爸爸。 老白和小叶是我的朋友，每次去ktv，他俩一定会合唱黄立行的《我是你的谁》。 每次唱到“我要你跪下来，大声喊我爸爸”，整个包厢都沸腾了。 我跟他俩碰杯：你们……好有情趣……,118,19.0,18.0
152,01_1情感生活,2017_08_16 我8岁就走上人生巅峰，还有什么可攀登的？ conv.txt,2017_08_16 我8岁就走上人生巅峰，还有什么可攀登的？,date_header_with_inline_body,我8岁就走上人生巅峰，还有什么可攀登的？ 原创：王镇 咪蒙 2017-08-16,大家好！我叫王小明，今年八岁，一个集美貌和智慧于一身的小学生。虽然我完全可以靠颜值恐吓世界，却偏要用才华 碾压众生。,62,31.89,26.0
153,01_1情感生活,2017_08_19 我们谈了一场睡不到彼此的恋爱 conv.txt,2017_08_19 我们谈了一场睡不到彼此的恋爱,date_header_with_inline_body,我们谈了一场睡不到彼此的恋爱 原创：咪蒙 咪蒙 2017-08-19,最难的爱情是什么？ 大概就是异地恋吧。,105,22.79,22.0
154,01_1情感生活,2017_08_22 不做家务，是婚姻里最可怕的男科病 conv.txt,2017_08_22 不做家务，是婚姻里最可怕的男科病,date_header_with_inline_body,不做家务，是婚姻里最可怕的男科病 原创：咪蒙 咪蒙 2017-08-22,我该离婚，还是该砍人？ 这是前两天，有个粉丝在后台留言问我的事，她被老公气到炸毛了。不是因为出轨，也不是因为家暴。,74,24.23,20.5
155,01_1情感生活,2017_08_23 那个被强奸的男人，可能到死都得不到一句道歉 conv.txt,2017_08_23 那个被强奸的男人，可能到死都得不到一句道歉,date_header_with_inline_body,那个被强奸的男人，可能到死都得不到一句道歉 原创：张花花 咪蒙 2017-08-23,想必你们都知道那件事了。 男作家李枫发文，说他在酒店房间里被同性上司要求blowjob了。虽然事情真相还没调查清楚，但随后我在朋友圈里刷 到一个学法律的学长发的状态，我很震惊。 他说：“这种事发微博有屁用，找警察都不一定有用。法律只保护男人的身体健康权和人格权，不保护男性的性自主权和 性选择权。”,77,25.9,23.0
156,01_1情感生活,2017_08_25 现实版《太阳的后裔》：和军人异地恋是一种什么体验？ conv.txt,2017_08_25 现实版《太阳的后裔》：和军人异地恋是一种什么体验？,date_header_with_inline_body,现实版《太阳的后裔》：和军人异地恋是一种什么体验？ 原创：钟小钟+李野 咪蒙 2017-08-25,BYlost7今天的周末故事，是根据粉丝的真实故事改编的。 女主就叫她詹燕燕吧，她是只单身狗。 2个月前，她对大钟一见钟情了。她觉得大钟的单眼皮单得很好看。 他们花了2天就在一起了，在一起的2个月里，詹燕燕知道了2件事： 第一，她真的很喜欢大钟。,130,23.18,18.5
